Stand: 29.01.2021;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Sterbefälle nach Monaten und Altersgruppen 2016 bis 2020 in Deutschland;;;;;;;;;;;;;
;;;Ergebnisse für das Jahr 2020 aus Rohdaten;;;;;;;;;;;;;
;;;Männlich;;;;;;;;;;;;;

Lfd.;Jahr;Alter von ... bis;Monate;;;;;;;;;;;;Insgesamt;
Nr.;;unter … Jahren;Januar;Februar;März;April;Mai;Juni;Juli;August;September;Oktober;November;Dezember;;
1;2020;Insgesamt;42553;39760;43687;42087;37989;36316;37100;38919;36798;39976;43119;53076;491380;
2;2020;0-15;154;144;175;160;157;148;161;167;156;139;121;147;1829;
3;2020;15-30;231;242;222;217;220;243;250;259;212;223;216;201;2736;
4;2020;30-35;185;131;154;157;141;151;167;139;147;138;143;145;1798;
5;2020;35-40;239;225;241;226;234;204;238;219;228;218;225;268;2765;
6;2020;40-45;313;318;329;336;332;317;296;337;302;319;307;349;3855;
7;2020;45-50;535;529;557;549;518;538;506;522;484;492;486;496;6212;
8;2020;50-55;1237;1077;1233;1160;1156;1064;1129;1065;1071;1081;1143;1159;13575;
9;2020;55-60;2087;1953;2057;1982;1989;1859;1934;1986;1835;2015;1963;2215;23875;
10;2020;60-65;2905;2665;2942;2792;2708;2571;2706;2639;2510;2724;2806;3103;33071;
11;2020;65-70;3723;3489;3913;3610;3414;3326;3395;3479;3329;3484;3680;4137;42979;
12;2020;70-75;4081;3748;4178;4061;3721;3562;3549;3792;3644;4043;4196;5131;47706;
13;2020;75-80;6359;5907;6528;6262;5377;5172;5332;5445;5257;5485;5876;7315;70315;
14;2020;80-85;8576;8073;8887;8725;7706;7203;7367;7936;7440;8193;9019;11430;100555;
15;2020;85-90;6837;6377;7034;6795;5935;5706;5725;6298;5937;6482;7507;9591;80224;
16;2020;90-95;4109;3903;4163;4006;3442;3377;3486;3703;3360;3911;4238;5883;47581;
17;2020;95 u. mehr;982;979;1074;1049;939;875;859;933;886;1029;1193;1506;12304;
18;2019;Insgesamt;42107;39978;42430;38469;37823;36921;38068;36342;35114;38319;38900;41414;465885;
19;2019;0-15;193;174;181;166;152;170;159;172;143;153;169;170;2002;
20;2019;15-30;238;230;228;213;230;260;267;270;212;229;238;210;2825;
21;2019;30-35;166;126;149;166;147;144;155;136;143;152;137;132;1753;
22;2019;35-40;185;207;217;185;200;206;210;227;208;215;194;237;2491;
23;2019;40-45;315;291;338;276;287;334;293;298;291;266;309;271;3569;
24;2019;45-50;599;555;585;542;537;555;548;519;514;553;527;520;6554;
25;2019;50-55;1296;1179;1295;1133;1082;1118;1100;1124;1075;1077;1047;1145;13671;
26;2019;55-60;2068;1920;2045;1903;1884;1910;1906;1826;1781;1878;1927;1969;23017;
27;2019;60-65;2928;2572;2877;2569;2576;2585;2677;2497;2425;2618;2617;2711;31652;
28;2019;65-70;3712;3534;3640;3409;3489;3288;3486;3394;3188;3408;3400;3582;41530;
29;2019;70-75;3949;3905;3991;3701;3637;3553;3747;3531;3330;3726;3747;3953;44770;
30;2019;75-80;6733;6468;6926;6212;6257;5961;5880;5647;5508;6013;5997;6422;74024;
31;2019;80-85;8226;8012;8337;7629;7461;7213;7594;7297;7050;7703;7937;8309;92768;
32;2019;85-90;6577;6352;6668;5935;5621;5561;5821;5499;5284;5917;6040;6722;71997;
33;2019;90-95;3882;3523;3916;3548;3367;3234;3365;3115;3162;3517;3639;4014;42282;
34;2019;95 u. mehr;1040;930;1037;882;896;829;860;790;800;894;975;1047;10980;
